tf,sym,side,score,score_trend,score_smc,score_osc,ep,sl,tp1,tp2,sl_pct,rsi,in_kz,regime,entry_ts,exit_ts,exit_px,exit_type,tp1_hit,outcome,pnl
30m,XRP/USDT,SHORT,9,8,2,0,1.3425,1.4018,1.2713,1.2239,4.417,21.2,False,VOLATILE,2026-02-23 02:30:00+00:00,2026-02-23 11:00:00+00:00,1.4018,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,9,8,2,0,1.3654,1.4251,1.2938,1.246,4.372,42.6,False,TRENDING,2026-02-23 18:30:00+00:00,2026-02-25 14:00:00+00:00,1.4251,SL,False,LOSS,-10.0
30m,XRP/USDT,LONG,12,7,2,2,1.436,1.3531,1.5355,1.6018,5.773,79.5,True,TRENDING,2026-02-25 14:30:00+00:00,2026-02-27 15:30:00+00:00,1.3531,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,9,7,3,0,1.3511,1.426,1.2612,1.2013,5.544,24.0,False,TRENDING,2026-02-27 16:30:00+00:00,2026-03-01 02:00:00+00:00,1.426,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,9,8,2,0,1.3415,1.4033,1.2673,1.2179,4.607,32.2,False,RANGING,2026-03-01 20:30:00+00:00,2026-03-02 15:00:00+00:00,1.4033,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,10,7,0,2,1.3493,1.4074,1.2796,1.2331,4.306,35.2,True,RANGING,2026-03-03 08:30:00+00:00,2026-03-04 09:00:00+00:00,1.4074,SL,False,LOSS,-10.0
30m,XRP/USDT,LONG,8,7,2,0,1.394,1.3452,1.4526,1.4916,3.501,54.0,False,TRENDING,2026-03-04 12:30:00+00:00,2026-03-06 04:30:00+00:00,1.394,SL_BE,True,WIN,6.0
30m,XRP/USDT,SHORT,11,7,2,2,1.3892,1.4148,1.3585,1.338,1.843,39.9,False,RANGING,2026-03-06 12:30:00+00:00,2026-03-08 13:30:00+00:00,1.3501,TIMEOUT,True,WIN,13.63
30m,XRP/USDT,SHORT,12,8,2,2,1.3496,1.3714,1.3234,1.306,1.615,39.9,True,RANGING,2026-03-08 14:30:00+00:00,2026-03-08 23:00:00+00:00,1.3496,SL_BE,True,WIN,6.01
30m,XRP/USDT,SHORT,10,9,2,0,1.349,1.3619,1.3335,1.3232,0.956,48.8,False,TRENDING,2026-03-09 00:30:00+00:00,2026-03-09 03:00:00+00:00,1.3619,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,11,9,2,0,1.3461,1.3656,1.3227,1.3071,1.449,49.1,True,RANGING,2026-03-09 08:30:00+00:00,2026-03-09 13:00:00+00:00,1.3656,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,9,3,1,4,1.3647,1.3741,1.3534,1.3459,0.689,61.3,True,RANGING,2026-03-09 14:30:00+00:00,2026-03-09 19:00:00+00:00,1.3741,SL,False,LOSS,-10.0
30m,XRP/USDT,LONG,9,8,2,0,1.382,1.356,1.4132,1.434,1.881,54.9,False,RANGING,2026-03-10 04:30:00+00:00,2026-03-10 13:30:00+00:00,1.382,SL_BE,True,WIN,6.0
30m,XRP/USDT,LONG,11,8,2,2,1.4274,1.3763,1.4887,1.5296,3.58,67.7,False,TRENDING,2026-03-10 16:30:00+00:00,2026-03-11 05:30:00+00:00,1.3763,SL,False,LOSS,-10.0
30m,XRP/USDT,LONG,8,3,3,2,1.3855,1.3706,1.4034,1.4153,1.075,50.2,False,RANGING,2026-03-11 12:30:00+00:00,2026-03-11 15:00:00+00:00,1.3855,SL_BE,True,WIN,6.01
30m,XRP/USDT,LONG,10,6,2,2,1.3872,1.3706,1.4071,1.4204,1.197,49.5,False,RANGING,2026-03-11 16:30:00+00:00,2026-03-11 20:00:00+00:00,1.3872,SL_BE,True,WIN,5.99
30m,XRP/USDT,LONG,10,9,2,0,1.3915,1.3706,1.4166,1.4333,1.502,49.4,False,RANGING,2026-03-11 20:30:00+00:00,2026-03-12 02:30:00+00:00,1.3706,SL,False,LOSS,-10.0
30m,XRP/USDT,LONG,9,0,5,4,1.3725,1.3652,1.3812,1.387,0.529,37.4,False,RANGING,2026-03-12 02:30:00+00:00,2026-03-12 09:30:00+00:00,1.387,TP2,True,WIN,15.89
30m,XRP/USDT,LONG,10,6,2,2,1.3901,1.366,1.419,1.4383,1.734,57.4,False,RANGING,2026-03-12 10:30:00+00:00,2026-03-12 14:30:00+00:00,1.366,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,10,8,1,2,1.372,1.3936,1.3461,1.3288,1.574,44.3,False,TRENDING,2026-03-12 20:30:00+00:00,2026-03-13 00:00:00+00:00,1.3936,SL,False,LOSS,-10.0
30m,XRP/USDT,LONG,9,8,2,0,1.4066,1.3648,1.4568,1.4902,2.972,71.8,False,TRENDING,2026-03-13 00:30:00+00:00,2026-03-15 01:30:00+00:00,1.4054,TIMEOUT,False,LOSS,-0.29
30m,XRP/USDT,LONG,9,8,2,0,1.4161,1.3872,1.4508,1.4739,2.041,76.6,False,TRENDING,2026-03-15 02:30:00+00:00,2026-03-16 03:30:00+00:00,1.4739,TP2,True,WIN,16.0
30m,XRP/USDT,LONG,10,8,3,0,1.48,1.4093,1.5648,1.6214,4.777,72.6,False,VOLATILE,2026-03-16 04:30:00+00:00,2026-03-18 05:30:00+00:00,1.5235,TIMEOUT,True,WIN,9.07
30m,XRP/USDT,LONG,12,9,2,2,1.5247,1.5092,1.5433,1.5557,1.017,52.8,False,RANGING,2026-03-18 06:30:00+00:00,2026-03-18 11:00:00+00:00,1.5092,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,8,9,0,0,1.4393,1.4468,1.4303,1.4243,0.521,50.1,False,RANGING,2026-03-21 22:30:00+00:00,2026-03-22 00:00:00+00:00,1.4243,TP2,True,WIN,16.0
30m,XRP/USDT,SHORT,9,8,2,0,1.4108,1.4449,1.3699,1.3426,2.417,24.9,False,RANGING,2026-03-22 00:30:00+00:00,2026-03-23 11:00:00+00:00,1.4108,SL_BE,True,WIN,6.0
30m,XRP/USDT,LONG,8,6,3,0,1.4298,1.4019,1.4633,1.4856,1.951,52.7,False,TRENDING,2026-03-23 22:30:00+00:00,2026-03-24 13:30:00+00:00,1.4019,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,8,7,2,0,1.3908,1.4344,1.3385,1.3036,3.135,35.2,False,RANGING,2026-03-24 16:30:00+00:00,2026-03-25 11:00:00+00:00,1.4344,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,8,8,1,0,1.4036,1.4227,1.3807,1.3654,1.361,37.9,False,RANGING,2026-03-26 02:30:00+00:00,2026-03-26 14:30:00+00:00,1.3654,TP2,True,WIN,15.99
30m,XRP/USDT,SHORT,10,8,0,2,1.3686,1.4058,1.324,1.2942,2.718,32.7,True,TRENDING,2026-03-26 14:30:00+00:00,2026-03-28 15:30:00+00:00,1.3534,TIMEOUT,True,WIN,8.04
30m,XRP/USDT,SHORT,10,8,3,0,1.3328,1.3585,1.302,1.2814,1.928,31.5,False,TRENDING,2026-03-29 00:30:00+00:00,2026-03-30 00:00:00+00:00,1.3328,SL_BE,True,WIN,5.99
30m,XRP/USDT,SHORT,10,5,1,4,1.3314,1.3516,1.3072,1.291,1.517,60.2,False,VOLATILE,2026-03-30 00:30:00+00:00,2026-03-30 02:30:00+00:00,1.3516,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,8,3,3,2,1.3486,1.3572,1.3382,1.3313,0.64,62.8,False,VOLATILE,2026-03-30 02:30:00+00:00,2026-03-30 04:00:00+00:00,1.3572,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,9,8,2,0,1.3256,1.367,1.2759,1.2428,3.123,34.1,False,RANGING,2026-03-30 18:30:00+00:00,2026-04-01 07:00:00+00:00,1.367,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,8,7,2,0,1.3081,1.357,1.2494,1.2103,3.738,26.3,False,TRENDING,2026-04-02 04:30:00+00:00,2026-04-04 05:30:00+00:00,1.317,TIMEOUT,False,LOSS,-1.82
30m,XRP/USDT,SHORT,10,9,2,0,1.3141,1.3206,1.3063,1.3011,0.495,31.0,False,RANGING,2026-04-04 10:30:00+00:00,2026-04-04 19:00:00+00:00,1.3206,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,8,4,2,2,1.3124,1.3227,1.3,1.2918,0.785,46.6,False,RANGING,2026-04-05 00:30:00+00:00,2026-04-05 12:00:00+00:00,1.2918,TP2,True,WIN,16.02
30m,XRP/USDT,SHORT,9,8,0,2,1.2823,1.3197,1.2374,1.2075,2.917,25.1,False,TRENDING,2026-04-05 12:30:00+00:00,2026-04-05 23:00:00+00:00,1.3197,SL,False,LOSS,-10.0
30m,XRP/USDT,SHORT,8,8,0,0,1.3198,1.3355,1.301,1.2884,1.19,40.0,True,TRENDING,2026-04-07 08:30:00+00:00,2026-04-07 20:00:00+00:00,1.3198,SL_BE,True,WIN,5.99
30m,XRP/USDT,LONG,8,7,2,0,1.3736,1.2949,1.468,1.531,5.729,75.3,False,VOLATILE,2026-04-07 22:30:00+00:00,2026-04-09 23:30:00+00:00,1.3439,TIMEOUT,False,LOSS,-3.77
30m,XRP/USDT,LONG,8,6,0,2,1.3451,1.322,1.3728,1.3913,1.717,47.2,False,RANGING,2026-04-10 00:30:00+00:00,2026-04-12 01:30:00+00:00,1.3451,SL_BE,True,WIN,6.0
30m,XRP/USDT,SHORT,9,8,2,0,1.3345,1.3753,1.2855,1.2529,3.057,33.3,False,VOLATILE,2026-04-12 02:30:00+00:00,2026-04-13 22:30:00+00:00,1.3753,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,11,9,2,0,0.4547,0.4636,0.4441,0.437,1.946,46.2,True,RANGING,2023-04-25 14:00:00+00:00,2023-04-25 18:00:00+00:00,0.4636,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,8,3,3,2,0.4689,0.4729,0.4641,0.461,0.846,62.9,False,RANGING,2023-04-26 06:00:00+00:00,2023-04-26 09:00:00+00:00,0.4729,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,8,3,2,2,0.4739,0.478,0.4691,0.4658,0.855,64.3,True,RANGING,2023-04-26 10:00:00+00:00,2023-04-26 12:00:00+00:00,0.478,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,9,8,2,0,0.4585,0.4832,0.4289,0.4091,5.385,42.1,False,VOLATILE,2023-04-26 22:00:00+00:00,2023-04-28 05:00:00+00:00,0.4832,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,8,7,1,0,0.4648,0.4819,0.4443,0.4307,3.672,37.5,True,TRENDING,2023-05-01 10:00:00+00:00,2023-05-03 12:00:00+00:00,0.45142,TIMEOUT,False,WIN,7.82
1h,XRP/USDT,SHORT,10,8,2,0,0.4523,0.4663,0.4356,0.4245,3.077,36.3,True,TRENDING,2023-05-03 14:00:00+00:00,2023-05-05 16:00:00+00:00,0.46506,TIMEOUT,False,LOSS,-9.11
1h,XRP/USDT,SHORT,8,3,3,2,0.4653,0.4683,0.4617,0.4592,0.651,63.6,False,RANGING,2023-05-05 18:00:00+00:00,2023-05-06 00:00:00+00:00,0.4683,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,13,11,2,0,0.4612,0.4708,0.4497,0.442,2.082,38.7,True,RANGING,2023-05-06 10:00:00+00:00,2023-05-08 01:00:00+00:00,0.442,TP2,True,WIN,15.99
1h,XRP/USDT,SHORT,9,8,2,0,0.4396,0.4602,0.4147,0.3982,4.707,16.9,False,VOLATILE,2023-05-08 02:00:00+00:00,2023-05-10 04:00:00+00:00,0.43057,TIMEOUT,True,WIN,8.24
1h,XRP/USDT,SHORT,14,11,3,0,0.4266,0.4339,0.4178,0.4119,1.721,46.1,True,TRENDING,2023-05-10 10:00:00+00:00,2023-05-10 19:00:00+00:00,0.4266,SL_BE,True,WIN,6.03
1h,XRP/USDT,SHORT,9,5,2,2,0.4262,0.434,0.4168,0.4106,1.83,50.2,False,RANGING,2023-05-11 06:00:00+00:00,2023-05-12 04:00:00+00:00,0.4262,SL_BE,True,WIN,6.03
1h,XRP/USDT,SHORT,8,5,3,0,0.4253,0.4326,0.4166,0.4108,1.707,48.1,False,RANGING,2023-05-13 06:00:00+00:00,2023-05-15 08:00:00+00:00,0.42809,TIMEOUT,False,LOSS,-3.82
1h,XRP/USDT,SHORT,8,6,2,0,0.4261,0.4303,0.4211,0.4178,0.979,47.3,True,RANGING,2023-05-15 14:00:00+00:00,2023-05-16 05:00:00+00:00,0.4261,SL_BE,True,WIN,5.95
1h,XRP/USDT,SHORT,12,9,2,2,0.4245,0.4292,0.419,0.4153,1.093,46.0,False,TRENDING,2023-05-16 06:00:00+00:00,2023-05-16 19:00:00+00:00,0.4245,SL_BE,True,WIN,5.85
1h,XRP/USDT,LONG,8,0,4,4,0.4675,0.4618,0.4744,0.479,1.23,59.7,False,RANGING,2023-05-20 18:00:00+00:00,2023-05-21 15:00:00+00:00,0.4618,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,9,7,2,0,0.4505,0.4657,0.4322,0.42,3.379,29.1,True,TRENDING,2023-05-24 14:00:00+00:00,2023-05-26 01:00:00+00:00,0.4657,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,8,7,1,0,0.5097,0.5392,0.4743,0.4507,5.786,45.9,True,TRENDING,2023-06-06 10:00:00+00:00,2023-06-08 12:00:00+00:00,0.52091,TIMEOUT,False,LOSS,-3.8
1h,XRP/USDT,SHORT,11,7,2,2,0.4886,0.5418,0.4248,0.3822,10.884,17.2,False,VOLATILE,2023-06-10 06:00:00+00:00,2023-06-12 08:00:00+00:00,0.51585,TIMEOUT,False,LOSS,-5.12
1h,XRP/USDT,SHORT,9,7,0,2,0.5096,0.5658,0.4422,0.3972,11.027,40.1,False,RANGING,2023-06-14 06:00:00+00:00,2023-06-16 08:00:00+00:00,0.47753,TIMEOUT,False,WIN,5.71
1h,XRP/USDT,SHORT,13,9,4,0,0.4727,0.4843,0.4587,0.4494,2.46,46.1,True,TRENDING,2023-06-16 10:00:00+00:00,2023-06-16 18:00:00+00:00,0.4727,SL_BE,True,WIN,6.03
1h,XRP/USDT,SHORT,9,8,2,0,0.472,0.4843,0.4572,0.4473,2.614,44.5,False,TRENDING,2023-06-16 18:00:00+00:00,2023-06-17 06:00:00+00:00,0.4843,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,9,5,2,2,0.4809,0.4861,0.4746,0.4705,1.086,60.1,False,TRENDING,2023-06-17 06:00:00+00:00,2023-06-18 01:00:00+00:00,0.4809,SL_BE,True,WIN,6.06
1h,XRP/USDT,SHORT,8,3,0,4,0.4917,0.4955,0.4872,0.4842,0.765,65.4,True,RANGING,2023-06-18 14:00:00+00:00,2023-06-18 19:00:00+00:00,0.4955,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,13,8,3,2,0.4762,0.4984,0.4496,0.4318,4.662,36.3,True,RANGING,2023-06-20 14:00:00+00:00,2023-06-21 01:00:00+00:00,0.4984,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,9,6,0,2,0.4911,0.5021,0.4778,0.4689,2.256,44.7,True,TRENDING,2023-06-24 14:00:00+00:00,2023-06-26 17:00:00+00:00,0.47433,TIMEOUT,True,WIN,13.67
1h,XRP/USDT,SHORT,9,8,2,0,0.4768,0.4921,0.4585,0.4463,3.196,32.1,False,RANGING,2023-06-26 18:00:00+00:00,2023-06-28 20:00:00+00:00,0.46267,TIMEOUT,True,WIN,10.6
1h,XRP/USDT,SHORT,9,8,2,0,0.4648,0.4839,0.4419,0.4267,4.103,34.6,False,TRENDING,2023-06-28 22:00:00+00:00,2023-07-01 00:00:00+00:00,0.46746,TIMEOUT,False,LOSS,-1.39
1h,XRP/USDT,SHORT,8,8,1,0,0.4689,0.4824,0.4528,0.442,2.875,45.1,False,RANGING,2023-07-01 02:00:00+00:00,2023-07-02 02:00:00+00:00,0.4824,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,8,0,3,4,0.4826,0.4876,0.4767,0.4727,1.026,46.3,True,RANGING,2023-07-03 14:00:00+00:00,2023-07-03 17:00:00+00:00,0.4876,SL,False,LOSS,-10.0
1h,XRP/USDT,LONG,8,0,4,4,0.4886,0.4783,0.5008,0.509,2.096,60.3,False,RANGING,2023-07-03 18:00:00+00:00,2023-07-05 10:00:00+00:00,0.4783,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,14,6,5,2,0.48,0.4842,0.475,0.4717,0.869,49.7,True,TRENDING,2023-07-06 10:00:00+00:00,2023-07-06 13:00:00+00:00,0.4717,TP2,True,WIN,15.83
1h,XRP/USDT,SHORT,12,7,5,0,0.4649,0.4842,0.4419,0.4265,4.136,33.9,True,TRENDING,2023-07-06 14:00:00+00:00,2023-07-08 16:00:00+00:00,0.47062,TIMEOUT,False,LOSS,-2.96
1h,XRP/USDT,SHORT,9,5,1,2,0.4685,0.4748,0.4609,0.4558,1.351,49.8,True,RANGING,2023-07-09 10:00:00+00:00,2023-07-10 19:00:00+00:00,0.4748,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,9,8,2,0,0.4712,0.4771,0.4641,0.4593,1.261,42.1,False,TRENDING,2023-07-12 22:00:00+00:00,2023-07-13 15:00:00+00:00,0.4771,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,9,0,2,6,0.7865,0.9469,0.5941,0.4658,20.392,75.4,False,VOLATILE,2023-07-14 06:00:00+00:00,2023-07-16 08:00:00+00:00,0.71785,TIMEOUT,False,WIN,4.28
1h,XRP/USDT,SHORT,8,7,2,0,0.7486,0.78,0.711,0.686,4.185,34.3,False,TRENDING,2023-07-22 22:00:00+00:00,2023-07-24 15:00:00+00:00,0.686,TP2,True,WIN,15.96
1h,XRP/USDT,SHORT,9,8,2,0,0.7078,0.7426,0.6661,0.6382,4.917,37.2,False,TRENDING,2023-07-24 18:00:00+00:00,2023-07-26 20:00:00+00:00,0.72547,TIMEOUT,False,LOSS,-5.08
1h,XRP/USDT,SHORT,9,3,3,2,0.7146,0.7316,0.6943,0.6808,2.369,56.6,True,RANGING,2023-07-27 10:00:00+00:00,2023-07-27 15:00:00+00:00,0.7316,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,10,7,3,0,0.7152,0.725,0.7035,0.6957,1.362,48.5,True,RANGING,2023-07-28 14:00:00+00:00,2023-07-30 10:00:00+00:00,0.725,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,9,8,2,0,0.7013,0.7361,0.6597,0.6319,4.951,36.9,False,VOLATILE,2023-07-30 22:00:00+00:00,2023-08-02 00:00:00+00:00,0.70322,TIMEOUT,False,LOSS,-0.55
1h,XRP/USDT,SHORT,13,11,2,0,0.6974,0.7082,0.6843,0.6756,1.557,43.8,True,RANGING,2023-08-02 10:00:00+00:00,2023-08-03 06:00:00+00:00,0.6756,TP2,True,WIN,16.16
1h,XRP/USDT,SHORT,10,8,3,0,0.6695,0.6976,0.6358,0.6133,4.194,38.5,False,TRENDING,2023-08-03 06:00:00+00:00,2023-08-05 01:00:00+00:00,0.6133,TP2,True,WIN,16.0
1h,XRP/USDT,SHORT,9,8,2,0,0.6199,0.6677,0.5625,0.5243,7.714,20.1,False,TRENDING,2023-08-05 02:00:00+00:00,2023-08-07 04:00:00+00:00,0.62728,TIMEOUT,False,LOSS,-1.54
1h,XRP/USDT,SHORT,11,9,1,2,0.6171,0.6349,0.5958,0.5816,2.876,44.8,False,RANGING,2023-08-07 06:00:00+00:00,2023-08-07 18:00:00+00:00,0.6171,SL_BE,True,WIN,5.98
1h,XRP/USDT,SHORT,8,8,1,0,0.6146,0.6321,0.5935,0.5795,2.852,35.6,False,TRENDING,2023-08-07 18:00:00+00:00,2023-08-08 16:00:00+00:00,0.6321,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,9,8,1,0,0.6317,0.6662,0.5903,0.5627,5.462,40.6,True,TRENDING,2023-08-10 10:00:00+00:00,2023-08-12 12:00:00+00:00,0.62985,TIMEOUT,False,WIN,0.54
1h,XRP/USDT,SHORT,9,9,0,0,0.6306,0.6335,0.6272,0.6249,0.457,43.0,True,TRENDING,2023-08-12 14:00:00+00:00,2023-08-12 21:00:00+00:00,0.6249,TP2,True,WIN,15.69
1h,XRP/USDT,SHORT,10,9,2,0,0.6283,0.6329,0.6227,0.619,0.737,41.0,False,TRENDING,2023-08-12 22:00:00+00:00,2023-08-13 18:00:00+00:00,0.6329,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,10,9,2,0,0.6339,0.6357,0.6318,0.6303,0.282,52.9,False,TRENDING,2023-08-13 18:00:00+00:00,2023-08-13 20:00:00+00:00,0.6357,SL,False,LOSS,-10.0
1h,XRP/USDT,SHORT,8,9,0,0,0.6291,0.6385,0.6178,0.6103,1.497,44.7,False,RANGING,2023-08-14 02:00:00+00:00,2023-08-15 19:00:00+00:00,0.6103,TP2,True,WIN,16.01
1h,XRP/USDT,SHORT,9,8,2,0,0.6089,0.6322,0.5809,0.5623,3.827,32.8,False,VOLATILE,2023-08-15 22:00:00+00:00,2023-08-17 21:00:00+00:00,0.5623,TP2,True,WIN,16.01
1h,XRP/USDT,SHORT,9,8,2,0,0.5102,0.5949,0.4085,0.3407,16.61,6.7,False,VOLATILE,2023-08-17 22:00:00+00:00,2023-08-20 00:00:00+00:00,0.52018,TIMEOUT,False,LOSS,-1.18
1h,XRP/USDT,SHORT,9,3,2,4,0.5423,0.5584,0.5231,0.5102,2.963,60.2,False,TRENDING,2023-08-20 22:00:00+00:00,2023-08-21 15:00:00+00:00,0.5102,TP2,True,WIN,15.93
1h,XRP/USDT,SHORT,8,8,1,0,0.5195,0.5427,0.4916,0.4731,4.47,40.7,False,TRENDING,2023-08-21 18:00:00+00:00,2023-08-23 20:00:00+00:00,0.5308,TIMEOUT,False,LOSS,-4.87
1h,XRP/USDT,SHORT,9,5,3,0,0.5163,0.537,0.4916,0.4751,3.994,42.9,True,RANGING,2023-08-24 14:00:00+00:00,2023-08-26 16:00:00+00:00,0.52498,TIMEOUT,False,LOSS,-4.19
1h,XRP/USDT,SHORT,11,7,2,2,0.5165,0.5301,0.5002,0.4894,2.629,35.2,False,TRENDING,2023-08-28 06:00:00+00:00,2023-08-29 14:00:00+00:00,0.5301,SL,False,LOSS,-10.0
